longitude,latitude,depth,uncor_bht,harrison_correction,bhtcorrected_temp,surface_temp,harrison_gradient,reference_data_set,state,k_source,k_section,resistance,k,q_calculated,quality,basement_depth,correction,bht_well,well_ave_hf,file_number,operation_name,drilling_start,drilling_complete,tsc,state_plane_meter_x_coordinate,state_plane_meter_y_coordinate,company_name,well_type,well_status,field_name,formation,elevation_measured,elevation_ft,elevation_m,county_name
-94.4844,32.1775,3040.2,104.4,17.4,121.8,21.2,33.1,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.04,68.0,BHT-C,,Harrison,1.0,68.0,,,,,8.25,,,Chevron USA Inc.,Gas Well,Unknown,Carthage,,KB,325.8,99.33,Panola
-94.2968,32.6695,3057.9,104.4,17.4,121.8,20.5,33.1,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,69.0,BHT-C,,Harrison,1.0,69.0,,,,,6.0,,,Amoco Production Co,Gas Well,Unknown,Woodlawn,,KB,300.5,91.62,Harrison
-94.4795,32.1238,3045.7,104.4,17.4,121.8,21.3,33.0,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.04,67.0,BHT-C,,Harrison,1.0,67.0,,,,,5.5,,,Chesapeake Energy Corp,Gas Well,Unknown,Carthage,,KB,376.0,114.63,Panola
-94.78284,32.57,2509.9,107.22,,121.79,20.93,40.18,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.3,93.79,BHT-C,,Harrison,1.0,93.79,,,,,,,,,,,,,,,120.7,Gregg County
-94.58674,32.44626,3362.69,103.33,,121.74,20.95,29.97,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.34,71.91,BHT-C,,Harrison,1.0,71.91,,,,,,,,,,,,,,,87.17,Harrison County
-94.6657,31.7728,3018.6,104.4,17.3,121.7,21.7,33.1,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.01,67.0,BHT-C,,Harrison,1.0,67.0,,,,,8.0,,,"Chesapeake Operating, Inc.",Gas Well,Unknown,Naconiche Creek,,KB,457.0,139.33,Nacogdoches
-95.02,31.7489,3020.1,104.4,17.3,121.7,21.9,33.0,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.02,67.0,BHT-C,,Harrison,1.0,67.0,,,,,6.0,,,Lime Rock Resources,Gas Well,Unknown,Reklaw,,KB,361.0,110.06,Cherokee
-94.4858,32.1599,3018.0,104.4,17.3,121.7,21.2,33.3,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.04,68.0,BHT-C,,Harrison,1.0,68.0,,,,,12.5,,,Chevron USA Inc.,Gas Well,Unknown,Carthage,,KB,294.6,89.82,Panola
-94.393,32.6275,3033.2,104.4,17.3,121.7,20.6,33.3,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,69.0,BHT-C,,Harrison,2.0,69.0,,,,,1.0,,,Newfield Exploration Co,Gas Well,Unknown,Woodlawn,,KB,342.0,104.27,Harrison
-92.9002,32.8672,3367.4,103.3,18.4,121.7,19.24,30.4,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",LA,Estimate: Blackwell Gulf Coast K Model,,,2.1,64.0,BHT-C,,Harrison,3.0,62.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-95.0941,32.2717,3573.8,102.8,18.8,121.6,21.4,28.0,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,58.0,BHT-C,,Harrison,5.0,58.0,,,,,,,,J-W Operating Co,Gas Well,Unknown,Chapel Hill ,Cotton Valley,KB,415.0,126.52,Smith
-94.6346,31.8107,2750.3,105.6,16.0,121.6,21.6,36.4,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.01,73.0,BHT-C,,Harrison,1.0,73.0,,,,,5.0,,,BRG Petroleum Corp,Gas Well,Unknown,Naconiche Creek,,KB,453.0,138.11,Nacogdoches
-94.4769,32.1697,3008.8,104.4,17.2,121.6,21.2,33.4,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.04,68.0,BHT-C,,Harrison,1.0,68.0,,,,,7.75,,,Chevron USA Inc.,Gas Well,Unknown,Carthage,,KB,290.6,88.6,Panola
-94.6903,31.6278,3119.5,103.9,17.7,121.6,21.8,32.0,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.0,64.0,BHT-C,,Harrison,1.0,64.0,,,,,5.25,,,Halliburton Operating Co,Gas Well,Unknown,"Nacogdoches, NW",,KB,448.0,136.59,Nacogdoches
-94.7918,31.7893,2743.9,105.6,16.0,121.6,21.8,36.4,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.02,74.0,BHT-C,,Harrison,1.0,74.0,,,,,17.0,,,Exxon Company USA,Gas Well,Unknown,Trawick,,KB,460.5,140.4,Nacogdoches
-94.794,32.6202,3322.3,103.3,18.3,121.6,20.9,30.3,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,63.0,BHT-C,,Harrison,1.0,63.0,,,,,11.0,,,"Sigmon Production Co., Inc.",Gas Well,Unknown,Willow Springs,,KB,322.65,98.37,Gregg
-94.66324,32.58349,2647.47,106.11,,121.53,20.83,38.04,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.3,88.95,BHT-C,,Harrison,1.0,88.95,,,,,,,,,,,,,,,,Harrison County
-94.135,32.4995,2988.7,104.4,17.1,121.5,20.6,33.8,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.06,70.0,BHT-C,,Harrison,1.0,70.0,,,,,5.0,,,Winchester Production Co,Gas Well,Unknown,Greenwood-Waskom,,KB,,,Harrison
-94.9919,31.7666,2990.2,104.4,17.1,121.5,21.9,33.3,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.02,67.0,BHT-C,,Harrison,1.0,67.0,,,,,4.0,,,Samson Lone Star LTD Partnership,Gas Well,Unknown,Reklaw,,KB,329.0,100.3,Cherokee
-94.3307,32.2732,2972.3,104.4,17.1,121.5,21.1,33.8,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.05,69.0,BHT-C,,Harrison,1.0,69.0,,,,,5.75,,,Lacy Operating,Gas Well,Unknown,Cotton Valley,,KB,269.0,82.01,Panola
-93.2351,31.3077,3277.4,103.3,18.2,121.5,20.37,30.7,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",LA,Estimate: Blackwell Gulf Coast K Model,,,1.95,60.0,BHT-C,,Harrison,3.0,62.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.0213,31.9337,2650.6,106.1,15.4,121.5,21.1,37.9,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.01,76.0,BHT-C,,Harrison,1.0,76.0,,,,,5.25,,,"KCS Resources, Inc.",Gas Well,Unknown,Joaquin  ,Travis Peak,KB,282.7,86.19,Shelby
-94.4218,32.2386,2848.5,105.0,16.5,121.5,21.1,35.2,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.05,72.0,BHT-C,,Harrison,1.0,72.0,,,,,10.0,,,Chevron USA Inc.,Gas Well,Unknown,Carthage,,KB,339.0,103.35,Panola
-94.76298,32.49998,2949.99,104.44,,121.42,21.01,34.04,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.32,80.53,BHT-C,,Harrison,1.0,80.53,,,,,,,,,,,,,,,90.22,Gregg County
-94.76241,32.50094,2833.51,105.0,,121.42,21.01,35.44,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.31,83.16,BHT-C,,Harrison,1.0,83.16,,,,,,,,,,,,,,,,Gregg County
-94.78846,32.42982,2454.18,107.22,,121.42,21.12,40.87,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.3,95.35,BHT-C,,Harrison,1.0,95.35,,,,,,,,,,,,,,,,Gregg County
-94.551,32.4568,3239.9,103.3,18.1,121.4,20.91,31.02,"Blackwell, D.D., Richards & Stepp: TX Geothermal Assessment for the I-35 Corridor East Final Report TX SECO Contract CM709 SMU Geothermal Lab 2010|Google HF=Q calculated| 2018 new conductivity-HF=Site well HF.",TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.34,64.0,BHT-C,,Harrison,1.0,74.29,,,,,6.5,,,NEG Operating Co.,Gas Well,,Tatum North,,KB,347.0,105.77,Harrison County
-94.3297,32.2694,2962.8,104.4,17.0,121.4,21.1,33.9,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.05,69.0,BHT-C,,Harrison,1.0,69.0,,,,,6.0,,,"Lacy Operations, Ltd",Gas Well,Unknown,Carthage,,KB,248.0,75.61,Panola
-93.0502,32.9672,3265.2,103.3,18.1,121.4,19.23,31.2,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",LA,Estimate: Blackwell Gulf Coast K Model,,,2.12,66.0,BHT-C,,Harrison,3.0,68.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-95.0122,31.7688,2957.9,104.4,17.0,121.4,21.9,33.6,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.02,68.0,BHT-C,,Harrison,1.0,68.0,,,,,7.0,,,"Samson Lonestar, LP",Gas Well,Unknown,Reklaw,,KB,364.0,110.98,Cherokee
-94.9722,31.3259,3418.6,102.8,18.5,121.3,22.16,29.3,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,1.99,58.0,BHT-C,,Harrison,2.0,60.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-95.2114,32.0052,3059.8,103.9,17.4,121.3,21.7,32.6,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.05,67.0,BHT-C,,Harrison,1.0,67.0,,,,,10.0,,,Sklar Exploration Co LLC,Oil or Gas Well,Unknown,Jacksonville  ,Travis Peak,KB,451.0,137.5,Cherokee
-94.2581,32.2172,2935.7,104.4,16.9,121.3,21.1,34.1,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.04,70.0,BHT-C,,Harrison,1.0,70.0,,,,,6.0,,,EOG Resources,Gas Well,Unknown,Carthage,,KB,220.0,67.07,Panola
-94.77593,32.47811,2799.2,105.0,,121.25,21.05,35.8,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.3,83.84,BHT-C,,Harrison,1.0,83.84,,,,,,,,,,,,,,,89.31,Gregg County
-94.056,33.165,3193.3,103.3,17.9,121.2,19.7,32.0,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.16,69.0,BHT-C,,Harrison,2.0,69.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.6389,32.6099,2790.9,105.0,16.2,121.2,20.8,36.0,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.07,75.0,BHT-C,,Harrison,1.0,75.0,,,,,5.0,,,Estate Oil & Gas Corp,Gas Well,Unknown,Lansing North,,KB,320.2,97.62,Harrison
-94.3478,32.2873,3017.7,103.9,17.3,121.2,21.1,33.2,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.05,68.0,BHT-C,,Harrison,1.0,68.0,,,,,4.0,,,"Lacy Operations, Ltd",Gas Well,Unknown,Carthage  ,Cotton Valley,KB,305.0,92.99,Panola
-94.6029,30.6052,3202.4,103.3,17.9,121.2,22.32,31.2,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,1.92,60.0,BHT-C,,Harrison,1.0,60.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.9987,31.7664,3002.4,103.9,17.2,121.1,21.9,33.0,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.02,67.0,BHT-C,,Harrison,1.0,67.0,,,,,,,,Samson Lonestar ,Gas Well,Unknown,Reklaw,,KB,335.0,102.13,Cherokee
-94.6372,31.7289,2897.3,104.4,16.7,121.1,21.7,34.3,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.01,69.0,BHT-C,,Harrison,1.0,69.0,,,,,5.0,,,BRG Petroleum Corp,Gas Well,Unknown,Naconiche Creek,,KB,450.0,137.2,Nacogdoches
-94.7515,31.8267,2764.6,105.0,16.1,121.1,21.7,36.0,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.02,73.0,BHT-C,,Harrison,2.0,66.0,,,,,5.0,,,ExxonMobil,Gas Well,Unknown,Trawick  ,Travis Peak,KB,486.0,148.17,Nacogdoches
-94.589,31.7511,2774.7,105.0,16.1,121.1,21.6,35.9,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.01,72.0,BHT-C,,Harrison,1.0,72.0,,,,,5.0,,,Kaiser Francis,Gas Well,Unknown,Naconiche Creek,,KB,431.0,131.4,Nacogdoches
-95.0115,31.785,2991.5,103.9,17.2,121.1,21.9,33.2,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.02,67.0,BHT-C,,Harrison,1.0,67.0,,,,,10.0,,,Lime Rock Resources,Gas Well,Unknown,Reklaw,,KB,334.0,101.83,Cherokee
-95.0722,31.26,3655.5,102.2,18.9,121.1,22.27,27.4,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",TX,Estimate: Blackwell Gulf Coast K Model,,,1.98,54.0,BHT-C,,Harrison,3.0,56.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.4655,32.1818,3010.4,103.9,17.2,121.1,21.2,33.2,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.04,68.0,BHT-C,,Harrison,1.0,68.0,,,,,7.75,,,Chevron USA Inc.,Gas Well,Unknown,Carthage,,KB,281.7,85.88,Panola
-94.75963,32.48589,2864.05,104.44,,121.02,21.03,34.91,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.31,82.13,BHT-C,,Harrison,1.0,82.13,,,,,,,,,,,,,,,85.34,Gregg County
-94.5669,32.44708,2963.0,120.56,,121.0,20.93,33.77,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.36,81.18,BHT-C,,Harrison,1.0,81.18,,,,,,,,,,,,,,,,Harrison County
-94.55891,32.43351,2964.0,120.56,,121.0,20.94,33.76,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.36,81.12,BHT-C,,Harrison,1.0,81.12,,,,,,,,,,,,,,,,Harrison County
-94.56037,32.43869,2979.0,121.11,,121.0,20.94,33.59,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.36,80.68,BHT-C,,Harrison,1.0,80.68,,,,,,,,,,,,,,,,Harrison County
-94.55028,32.44594,2983.0,121.11,,121.0,20.92,33.55,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.36,80.54,BHT-C,,Harrison,1.0,80.54,,,,,,,,,,,,,,,,Harrison County
-94.3473,32.1201,2870.1,104.4,16.6,121.0,21.2,34.8,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.04,71.0,BHT-C,,Harrison,1.0,71.0,,,,,7.5,,,"Classic Oil & Gas, Inc.",Gas Well,Unknown,Carthage,,KB,260.0,79.27,Panola
-94.5708,31.7778,2745.4,105.0,16.0,121.0,21.6,36.2,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.01,73.0,BHT-C,,Harrison,1.0,73.0,,,,,5.0,,,Kaiser-Francis Oil Co,Gas Well,Unknown,Naconiche Creek ,"Rodessa, Up.",GL,418.0,127.44,Nacogdoches
-94.55807,32.46,2986.0,121.11,,121.0,20.91,33.52,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.36,80.49,BHT-C,,Harrison,1.0,80.49,,,,,,,,,,,,,,,,Harrison County
-94.57313,32.43864,2987.0,121.11,,121.0,20.95,33.5,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.36,80.49,BHT-C,,Harrison,1.0,80.49,,,,,,,,,,,,,,,,Harrison County
-94.1584,32.2728,2988.7,103.9,17.1,121.0,20.9,33.5,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.05,69.0,BHT-C,,Harrison,1.0,69.0,,,,,5.0,,,Winchester Production Co,Gas Well,Unknown,North Carthage,,KB,,,Panola
-94.82109,32.56327,3391.0,121.11,,121.0,20.96,29.5,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.35,71.01,BHT-C,,Harrison,1.0,71.01,,,,,,,,,,,,,,,,Gregg County
-94.6104,32.35643,2966.0,120.56,,121.0,21.08,33.69,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.35,80.69,BHT-C,,Harrison,1.0,80.69,,,,,,,,,,,,,,,,Rusk County
-94.81618,32.47525,3209.0,121.11,,121.0,21.08,31.14,Batiretal2018,TX,2018 Thermal K calcuated used COSUNA model: TXGC6alt100 |Temperature: SMU HF Database,,,2.37,75.26,BHT-C,,Harrison,1.0,75.26,,,,,,,,,,,,,,,,Gregg County
-92.5002,32.3832,3118.3,103.3,17.7,121.0,19.32,32.4,"American Association of Petroleum Geologist-CSDE-COSUNA and Geothermal Survey Data_Rom, 1994.",LA,Estimate: Blackwell Gulf Coast K Model,,,2.04,66.0,BHT-C,,Harrison,3.0,68.0,,,,,,,,,Oil or Gas Well,Drilled before 1972,,,,,,
-94.1396,32.2592,2988.4,103.9,17.1,121.0,20.9,33.5,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.04,68.0,BHT-C,,Harrison,1.0,68.0,,,,,6.0,,,Winchester Production Co,Gas Well,Unknown,North Carthage,,KB,,,Panola
-94.4449,32.1752,2987.5,103.9,17.1,121.0,21.2,33.4,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.04,68.0,BHT-C,,Harrison,1.0,68.0,,,,,7.0,,,"EOG Resources, Inc. (Tyler)",Gas Well,Unknown,Carthage,,KB,356.0,108.54,Panola
-94.4421,32.266,3121.0,103.3,17.7,121.0,21.1,32.0,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.05,66.0,BHT-C,,Harrison,1.0,66.0,,,,,7.5,,,Chevron USA Inc.,Gas Well,Unknown,Carthage,,KB,305.91,93.27,Panola
-94.3148,32.2719,2957.3,103.9,17.0,120.9,21.1,33.7,"Blackwell, D.D., M. Richards, and P. Stepp, Texas Geothermal Assessment for the I-35 Corridor East, Final Report for the Texas State Energy Conservation, Contract CM709, SMU Geothermal Laboratory, 88 p., 2010.",TX,Estimate: Blackwell Gulf Coast K Model,,,2.05,69.0,BHT-C,,Harrison,1.0,69.0,,,,,8.0,,,"Lacy Operations, Ltd",Gas Well,Unknown,Carthage,,KB,229.0,69.82,Panola
